Year,Month,Day,death,death_increase,fips,hospitalized,hospitalized_cumulative,hospitalized_currently,in_icu_currently,iso_country,iso_subdivision,last_update_et,load_time,negative,negative_increase,on_ventilator_currently,pending,pos_neg,positive,positive_increase,recovered,total_test_results,total_test_results_increase
2020,October,20,468,0,33,763,763,16,0,US,US-NH,2020-10-20 09:00:00,2025-02-02 00:04:46,306760,1219,0,0,316588,9828,82,8536,543562,0
2020,October,20,531,3,16,2231,2231,187,54,US,US-ID,2020-10-19 19:38:00,2025-02-02 00:04:46,307612,1597,0,0,361402,53790,698,26238,355382,2192
2020,October,20,551,5,49,4753,4753,311,104,US,US-UT,2020-10-20 11:18:00,2025-02-02 00:04:46,863299,3982,0,0,959942,96643,1081,71693,1268464,8322
2020,October,20,554,6,31,2680,2680,380,0,US,US-NE,2020-10-19 22:00:00,2025-02-02 00:04:46,487852,2707,0,0,546669,58817,749,39313,810498,10919
2020,October,20,628,8,41,2947,2947,168,50,US,US-OR,2020-10-19 03:01:00,2025-02-02 00:04:46,748715,3143,11,0,788509,39794,262,0,1290107,9333
2020,October,20,642,1,11,0,0,85,20,US,US-DC,2020-10-19 00:00:00,2025-02-02 00:04:46,0,0,9,0,16445,16445,50,12884,473807,4767
2020,October,20,668,2,10,0,0,107,25,US,US-DE,2020-10-19 18:00:00,2025-02-02 00:04:46,307401,1579,0,0,330726,23325,129,12245,515381,2352
2020,October,20,769,1,72,0,0,378,61,US,US-PR,2020-10-20 00:00:00,2025-02-02 00:04:46,305972,0,38,0,335557,29585,447,25947,335557,447
2020,October,20,872,0,20,3421,3421,285,81,US,US-KS,2020-10-19 10:00:00,2025-02-02 00:04:46,525426,0,39,0,598394,72968,0,0,598394,0
2020,October,20,942,7,35,4030,4030,205,0,US,US-NM,2020-10-20 16:50:00,2025-02-02 00:04:46,0,0,0,0,37896,37896,594,20165,1070481,9213
2020,October,20,1164,5,44,3072,3072,135,16,US,US-RI,2020-10-20 12:00:00,2025-02-02 00:04:46,372406,1427,6,0,401055,28649,302,0,985320,7409
2020,October,20,1191,18,40,7964,7964,821,319,US,US-OK,2020-10-20 00:00:00,2025-02-02 00:04:46,1357462,29930,0,3137,1467010,109548,1475,93698,1467010,31405
2020,October,20,1342,16,21,6665,6665,776,202,US,US-KY,2020-10-20 00:00:00,2025-02-02 00:04:46,0,0,0,0,89544,89544,1297,17402,1706897,8082
2020,October,20,1555,17,19,0,0,501,122,US,US-IA,2020-10-20 00:00:00,2025-02-02 00:04:46,734707,1651,45,0,837718,103011,494,83518,837718,2145
2020,October,20,1652,35,55,9537,9537,1192,315,US,US-UM,2020-10-20 00:00:00,2025-02-02 00:04:46,1712883,9070,0,223,1900711,187828,4686,139455,2910573,15330
2020,October,20,1652,35,55,9537,9537,1192,315,US,US-WI,2020-10-20 00:00:00,2025-02-02 00:04:46,1712883,9070,0,223,1900711,187828,4686,139455,2910573,15330
2020,October,20,1727,15,32,0,0,506,141,US,US-NV,2020-10-20 00:00:00,2025-02-02 00:04:46,674813,2454,57,0,766312,91499,656,0,1156029,28
2020,October,20,1728,14,5,6428,6428,627,257,US,US-AR,2020-10-20 00:00:00,2025-02-02 00:04:46,1137234,7110,96,0,1237675,100441,844,90283,1231652,7738
2020,October,20,2182,2,8,8332,8332,516,0,US,US-CO,2020-10-20 01:59:00,2025-02-02 00:04:46,1014193,5287,0,0,1101775,87582,1208,0,1724038,15588
2020,October,20,2246,7,27,9042,9042,567,155,US,US-MN,2020-10-19 17:00:00,2025-02-02 00:04:46,1574734,4604,0,0,1700265,125531,1092,111634,2522999,11604
2020,October,20,2258,19,53,8077,8077,392,82,US,US-WA,2020-10-19 02:59:00,2025-02-02 00:04:46,0,0,36,0,101815,101815,298,0,2244336,13551
2020,October,20,2615,25,29,0,0,1439,429,US,US-MO,2020-10-20 00:59:00,2025-02-02 00:04:46,1234999,0,156,0,1394624,159625,1524,0,2296674,0
2020,October,20,2805,16,1,19081,19081,846,0,US,US-AL,2020-10-20 11:00:00,2025-02-02 00:04:46,1112559,4731,0,0,1287087,174528,1043,74238,1265575,5475
2020,October,20,2952,30,47,9681,9681,1424,399,US,US-TN,2020-10-20 15:00:00,2025-02-02 00:04:46,0,0,179,0,233569,233569,1508,208182,3385051,13154
2020,October,20,3202,31,28,6380,6380,664,161,US,US-MS,2020-10-19 00:00:00,2025-02-02 00:04:46,729544,0,73,0,840866,111322,730,97675,840866,730
2020,October,20,3485,28,51,11955,11955,937,194,US,US-VA,2020-10-19 17:00:00,2025-02-02 00:04:46,0,0,98,249,167754,167754,926,0,2411940,13829
2020,October,20,3696,35,45,10028,10028,697,182,US,US-SC,2020-10-19 23:59:00,2025-02-02 00:04:46,1454429,8838,92,0,1619922,165493,884,83361,1619922,9722
2020,October,20,3992,53,37,0,0,1203,326,US,US-NC,2020-10-20 12:28:00,2025-02-02 00:04:46,0,0,0,0,248750,248750,1578,0,3655573,23119
2020,October,20,4008,48,18,14983,14983,1425,412,US,US-IN,2020-10-18 23:59:00,2025-02-02 00:04:46,1421686,6130,141,0,1572350,150664,1498,0,2551406,17543
2020,October,20,4050,9,24,16516,16516,464,123,US,US-MD,2020-10-20 10:00:00,2025-02-02 00:04:46,1688161,7593,0,0,1824905,136744,590,7926,3121799,17966
2020,October,20,4559,5,9,12043,12043,217,0,US,US-CT,2020-10-19 20:30:00,2025-02-02 00:04:46,0,0,0,0,64455,64455,434,9651,2279693,37500
2020,October,20,5083,8,39,17388,17388,1221,322,US,US-OH,2020-10-20 14:00:00,2025-02-02 00:04:46,0,0,161,0,185639,185639,2015,152460,3976316,31605
2020,October,20,5772,6,22,0,0,586,0,US,US-LA,2020-10-20 13:00:00,2025-02-02 00:04:46,2436688,18294,62,0,2616457,179769,699,161792,2616457,18993
2020,October,20,5837,7,4,20719,20719,777,170,US,US-AZ,2020-10-20 00:00:00,2025-02-02 00:04:46,1419675,6571,91,0,1652612,232937,1040,0,2563078,26554
2020,October,20,7383,20,26,0,0,1050,267,US,US-MI,2020-10-20 00:00:00,2025-02-02 00:04:46,0,0,106,0,165994,165994,1871,109539,4423487,50752
2020,October,20,7383,20,26,0,0,1050,267,US,US-UM,2020-10-20 00:00:00,2025-02-02 00:04:46,0,0,106,0,165994,165994,1871,109539,4423487,50752
2020,October,20,7674,17,13,30541,30541,1713,0,US,US-GA,2020-10-20 14:50:00,2025-02-02 00:04:46,0,0,0,0,342438,342438,1128,0,3327836,13557
2020,October,20,8533,33,42,0,0,918,0,US,US-PA,2020-10-19 12:00:00,2025-02-02 00:04:46,2155639,11673,94,0,2340511,184872,1557,146048,3708330,31993
2020,October,20,8533,33,42,0,0,918,0,US,US-UM,2020-10-19 12:00:00,2025-02-02 00:04:46,2155639,11673,94,0,2340511,184872,1557,146048,3708330,31993
2020,October,20,9537,41,17,0,0,2261,489,US,US-IL,2020-10-19 00:00:00,2025-02-02 00:04:46,0,0,195,0,354462,354462,3714,0,6883314,59077
2020,October,20,9758,5,25,13021,13021,517,94,US,US-MA,2020-10-20 08:00:00,2025-02-02 00:04:46,2407230,16417,35,0,2552694,145464,976,118892,5306041,66390
2020,October,20,16227,13,34,24362,24362,781,169,US,US-NJ,2020-10-20 00:00:00,2025-02-02 00:04:46,4013107,16607,69,0,4243234,230127,1235,0,4243234,17842
2020,October,20,16308,86,12,47895,47895,2094,0,US,US-FL,2020-10-19 23:59:00,2025-02-02 00:04:46,5007558,25002,0,4378,5758297,750739,3556,0,9189623,58302
2020,October,20,16992,22,6,0,0,3104,781,US,US-CA,2020-10-20 02:59:00,2025-02-02 00:04:46,0,0,0,0,874077,874077,3286,0,17189070,146662
2020,October,20,17087,65,48,0,0,4588,1349,US,US-TX,2020-10-20 17:30:00,2025-02-02 00:04:46,0,0,0,0,833557,833557,7884,733758,7687050,83889
2020,October,20,25672,13,36,0,0,942,194,US,US-NY,2020-10-19 23:59:00,2025-02-02 00:04:46,0,0,99,0,486480,486480,1201,0,13072715,90540
2020,November,20,0,0,60,0,0,0,0,US,US-AS,2020-11-17 00:00:00,2025-02-02 00:04:46,1988,0,0,0,1988,0,0,0,1988,0
2020,November,20,2,0,69,4,4,0,0,US,US-MP,2020-11-20 00:00:00,2025-02-02 00:04:46,16467,0,0,0,16570,103,0,29,16570,0
2020,November,20,23,0,78,0,0,0,0,US,US-VI,2020-11-20 06:45:00,2025-02-02 00:04:46,25609,138,0,83,27091,1482,13,1393,27091,151
2020,November,20,62,1,50,0,0,22,1,US,US-VT,2020-11-19 23:59:00,2025-02-02 00:04:46,202899,1180,0,0,206450,3551,144,2205,497906,5041
2020,November,20,101,0,2,606,606,127,0,US,US-AK,2020-11-20 03:59:00,2025-02-02 00:04:46,0,0,15,0,25369,25369,460,0,904712,5913
2020,November,20,103,2,66,0,0,56,13,US,US-GU,2020-11-21 00:00:00,2025-02-02 00:04:46,73336,364,6,0,79788,6452,36,4430,79788,400
2020,November,20,173,2,23,628,628,90,49,US,US-ME,2020-11-19 23:59:00,2025-02-02 00:04:46,0,0,12,0,9958,9958,224,7590,779178,7065
2020,November,20,176,0,56,653,653,219,0,US,US-WY,2020-11-20 00:00:00,2025-02-02 00:04:46,131788,1658,0,0,158917,27129,960,16316,380669,4546
2020,November,20,224,1,15,1228,1228,77,23,US,US-HI,2020-11-19 05:59:00,2025-02-02 00:04:46,0,0,10,0,17199,17199,118,0,618178,5563
2020,November,20,224,1,15,1228,1228,77,23,US,US-UM,2020-11-19 05:59:00,2025-02-02 00:04:46,0,0,10,0,17199,17199,118,0,618178,5563
2020,November,20,507,1,33,827,827,108,0,US,US-NH,2020-11-20 09:00:00,2025-02-02 00:04:46,385451,3913,0,0,402248,16797,520,12201,747056,8994
2020,November,20,567,6,30,2252,2252,506,0,US,US-MT,2020-11-20 01:59:00,2025-02-02 00:04:46,0,0,0,0,53293,53293,1475,30557,601675,5846
2020,November,20,639,16,54,0,0,402,120,US,US-WV,2020-11-19 23:59:00,2025-02-02 00:04:46,0,0,51,0,38480,38480,1081,25664,986956,16622
2020,November,20,669,2,11,0,0,126,28,US,US-DC,2020-11-19 00:00:00,2025-02-02 00:04:46,0,0,11,0,19808,19808,130,14699,612204,4370
2020,November,20,741,36,46,3993,3993,574,107,US,US-SD,2020-11-19 14:00:00,2025-02-02 00:04:46,235799,2272,56,0,306869,71070,1328,51922,476202,5237
2020,November,20,746,4,10,0,0,170,26,US,US-DE,2020-11-19 18:00:00,2025-02-02 00:04:46,362466,3598,0,0,393282,30816,663,15534,659454,16112
2020,November,20,773,17,49,7350,7350,554,182,US,US-UT,2020-11-20 10:16:00,2025-02-02 00:04:46,1077091,9757,0,0,1247675,170584,4588,112356,1688789,21529
2020,November,20,808,20,41,3935,3935,497,107,US,US-OR,2020-11-19 03:01:00,2025-02-02 00:04:46,924419,7238,41,0,985292,60873,1204,0,1764476,21039
2020,November,20,835,23,16,3403,3403,389,84,US,US-ID,2020-11-19 19:00:00,2025-02-02 00:04:46,369142,2627,0,0,457120,87978,1543,36831,444226,3871
2020,November,20,840,39,38,2390,2390,395,45,US,US-ND,2020-11-20 01:59:00,2025-02-02 00:04:46,263312,747,0,0,334404,71092,1434,59283,1005269,9399
2020,November,20,854,28,31,3859,3859,983,0,US,US-NE,2020-11-19 10:00:00,2025-02-02 00:04:46,582874,3703,0,0,692154,109280,2663,55885,1221265,18151
2020,November,20,991,9,72,0,0,614,99,US,US-PR,2020-11-20 00:00:00,2025-02-02 00:04:46,305972,0,98,0,351307,45335,904,38238,351307,904
2020,November,20,1294,6,44,4046,4046,288,24,US,US-RI,2020-11-20 13:00:00,2025-02-02 00:04:46,452931,3093,14,0,500932,48001,1050,0,1416028,14865
2020,November,20,1325,23,35,6011,6011,808,0,US,US-NM,2020-11-20 17:50:00,2025-02-02 00:04:46,0,0,0,0,77098,77098,2982,28130,1433609,12812
2020,November,20,1410,84,20,4682,4682,1048,269,US,US-KS,2020-11-20 10:00:00,2025-02-02 00:04:46,629360,9693,109,0,763893,134533,5939,0,763893,15632
